Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
16.78,0,1.5385768483956569745404008492,1.53857684839566,1.50400076965214,1.53857684839566,1.50400076965214,0,0.0000000,0.0000000,0,4.3048934922822177047129370612,17.395668274235124209603728107,18.86068137726441355792458051,456454900
16.79,0,1.5385570950941785105713177440,1.53855709509418,1.50398101635066,1.53855709509418,1.50398101635066,0,0.0000000,0.0000000,0,4.3041730557492731592695374508,17.393363860307436560537505094,18.858960353953886244751521447,456727000
16.80,0,1.5385374638670242611339816099,1.53853746386702,1.50396138512351,1.53853746386702,1.50396138512351,0,0.0000000,0.0000000,0,4.3034536482375866204598487246,17.391061230855523718197035952,18.857240829617633232840139042,456998900
16.81,0,1.5385177529031512340350984901,1.53851775290315,1.50394167415964,1.53851775290315,1.50394167415964,0,0.0000000,0.0000000,0,4.302735465911959818802429814,17.388760843807109106456135165,18.855523077038563157195589781,457271000
16.82,0,1.5384980608103521272231776720,1.53849806081035,1.50392198206684,1.53849806081035,1.50392198206684,0,0.0000000,0.0000000,0,4.3020181100153282024201419296,17.386462398763379237736699192,18.853807007846093642375496916,457543000
16.83,0,1.5384784894870247680305867768,1.53847848948702,1.50390241074351,1.53847848948702,1.50390241074351,0,0.0000000,0.0000000,0,4.3013018589644216546444508423,17.384167241183526573522573158,18.852093526791467503487693523,457815000
16.84,0,1.5384589379975786370366343923,1.53845893799758,1.50388285925406,1.53845893799758,1.50388285925406,0,0.0000000,0.0000000,0,4.3005866148347389820369382836,17.381873314028633324600121267,18.850381136692772213277735856,458087100
16.85,0,1.5384393041673139073096251626,1.53843930416731,1.5038632254238,1.53843930416731,1.5038632254238,0,0.000000,0.000000,0,4.2998722505708880290731403835,17.379581751035493774491229508,18.848670723172492541812748926,458359100
16.86,0,1.5384196916650070443512935368,1.53841969166501,1.50384361292149,1.53841969166501,1.50384361292149,0,0.0000000,0.0000000,0,4.2991590302002487979404525532,17.37729208093084060526161199,18.846961844708988638065511084,458631100
16.87,0,1.5384001985675904828249672961,1.53840019856759,1.50382411982408,1.53840019856759,1.50382411982408,0,0.0000000,0.0000000,0,4.2984466105899943431144109241,17.375003286276334060508368982,18.845253861096011535834384561,458903200
16.88,0,1.5383808261472331693650821958,1.53838082614723,1.50380474740372,1.53838082614723,1.50380474740372,0,0.0000000,0.0000000,0,4.2977354952062022679264812664,17.372719432752241211549797322,18.843549622675130736056117407,459175100
16.89,0,1.5383612734685700260890752686,1.53836127346857,1.50378519472506,1.53836127346857,1.50378519472506,0,0.000000,0.000000,0,4.2970249973034638369597567105,17.370433481592128923447365659,18.841844129216092194003684824,459447200
16.90,0,1.5383419395133024962719803598,1.5383419395133,1.50376586076979,1.5383419395133,1.50376586076979,0,0.0000000,0.0000000,0,4.2963157979664861298983779475,17.368152447321683221263472613,18.840142363005586907282537954,459719200
16.91,0,1.5383225261801917982095107611,1.53832252618019,1.50374644743668,1.53832252618019,1.50374644743668,0,0.0000000,0.0000000,0,4.2956075999657472480953221486,17.365873298404256717854411007,18.838442170491321318812752689,459991200
16.92,0,1.5383031312434550680275738527,1.53830313124346,1.50372705249994,1.53830313124346,1.50372705249994,0,0.0000000,0.0000000,0,4.2949002963994015968605436854,17.363595823163354240086142289,18.836743430032321609084974599,460263300
16.93,0,1.5382838568924991692755155226,1.5382838568925,1.50370777814899,1.5382838568925,1.50370777814899,0,0.0000000,0.0000000,0,4.2941939103030603119212060479,17.361319343125452235510753833,18.835045628339635992133518745,460535300
16.94,0,1.5382645011921871625193645862,1.53826450119219,1.50368842244867,1.53826450119219,1.50368842244867,0,0.0000000,0.0000000,0,4.2934886199732705022345886863,17.359045538426790320500682848,18.833349952764643187351682324,460807300
16.95,0,1.5382451660414605488537260889,1.53824516604146,1.50366908729795,1.53824516604146,1.50366908729795,0,0.0000000,0.0000000,0,4.2927844245612895431106459723,17.356773292506751215107280089,18.83165557231220753334923403,461079300
16.96,0,1.5382259492147135759275661723,1.53822594921471,1.5036498704712,1.53822594921471,1.5036498704712,0,0.0000000,0.0000000,0,4.2920811250599627602765413956,17.354503883731491692819043067,18.829963505088690304958237302,461351300
16.97,0,1.5382066515279941139699969394,1.53820665152799,1.50363057278448,1.53820665152799,1.50363057278448,0,0.0000000,0.0000000,0,4.2913787169369622070637407294,17.352235526533307721665280432,18.828272423965302269687698344,461623400
16.98,0,1.5381874734198809696533590884,1.53818747341988,1.50361139467637,1.53818747341988,1.50361139467637,0,0.0000000,0.0000000,0,4.2906772005925714068037097425,17.34996887126446223745331631,18.826582811586834363297243363,461895400
16.99,0,1.5381682148724758282003578944,1.53816821487248,1.50359213612896,1.53816821487248,1.50359213612896,0,0.0000000,0.0000000,0,4.2899767782043890504322164869,17.34770492003818571380227494,18.824895342705360365759155711,462167400
17.00,0,1.5381490754943835101122267360,1.53814907549438,1.50357299675087,1.53814907549438,1.50357299675087,0,0.0000000,0.0000000,0,4.289277444055002660446308492,17.345443639041383715915784125,18.82320999317390007677738555,462439400
17.01,0,1.5381298551848090307619715140,1.53812985518481,1.5035537764413,1.53812985518481,1.5035537764413,0,0.0000000,0.0000000,0,4.2885789205989360186161720489,17.343183199189909459023763293,18.821525497490290890648002028,462711500
17.02,0,1.5381109534654923032038852944,1.53811095346549,1.50353487472198,1.53811095346549,1.50353487472198,0,0.0000000,0.0000000,0,4.287881467683656995460366091,17.340925532143037420361899111,18.819843201698558782447654575,462983500
17.03,0,1.5380917717792029313342522808,1.5380917717792,1.50351569303569,1.5380917717792,1.50351569303569,0,0.0000000,0.0000000,0,4.2871849004595800719146586659,17.338669563269165112613832998,18.81816236946732215583502118,463255500
17.04,0,1.5380728091912432891334029039,1.53807280919124,1.50349673044773,1.53807280919124,1.50349673044773,0,0.0000000,0.0000000,0,4.2864893413854979232890041456,17.336414776853400962513229421,18.816482574132224997441729627,463527600
17.05,0,1.5380536659745322073938773470,1.53805366597453,1.50347758723102,1.53805366597453,1.50347758723102,0,0.0000000,0.0000000,0,4.2857949482133516309363797024,17.334164204155349107160617152,18.814806014466768718418137226,463799500
17.06,0,1.5380346409039019426112913054,1.5380346409039,1.50345856216039,1.5380346409039,1.50345856216039,0,0.0000000,0.0000000,0,4.2851011400260758869366237442,17.331911163928519420647550321,18.813127921694994547706735632,464071600
17.07,0,1.5380155354222950272799590659,1.5380155354223,1.50343945667878,1.5380155354223,1.50343945667878,0,0.0000000,0.0000000,0,4.2844086168113440258728294046,17.329664206000622626305872763,18.811454411147569394413167544,464343600
17.08,0,1.5379966474252495787837592656,1.53799664742525,1.50342056868174,1.53799664742525,1.50342056868174,0,0.0000000,0.0000000,0,4.2837168802567540430549510542,17.327416897108151990276995325,18.809780870020931577659601912,464615600
17.09,0,1.5379777793557945261242984178,1.53797777935579,1.50340170061228,1.53797777935579,1.50340170061228,0,0.0000000,0.0000000,0,4.2830260237042226766058499006,17.325171933052511797783219432,18.808109269921297338409615418,464887600
17.10,0,1.5379587302794876155955064482,1.53795873027949,1.50338265153597,1.53795873027949,1.50338265153597,0,0.0000000,0.0000000,0,4.2823364293881523206914099599,17.322931368990152131496489139,18.806441005884746135599619626,465159700
17.11,0,1.5379399012171476975118002204,1.53793990121715,1.50336382247363,1.53793990121715,1.50336382247363,0,0.0000000,0.0000000,0,4.2816476771741552297871673581,17.320690883962836479146262146,18.804773009120871437690561601,465431700
17.12,0,1.5379209890737266118826790717,1.53792098907373,1.50334491033021,1.53792098907373,1.50334491033021,0,0.0000000,0.0000000,0,4.2809597446655043628504015483,17.318451686793574729296628311,18.803106185480198037087508047,465703700
17.13,0,1.5379021967884596180059692325,1.53790219678846,1.50332611804495,1.53790219678846,1.50332611804495,0,0.0000000,0.0000000,0,4.2802728942178575256082760212,17.316215865477646246085443771,18.801441995825561707024903726,465975700
17.14,0,1.5378833234270768940610682452,1.53788332342708,1.50330724468356,1.53788332342708,1.50330724468356,0,0.0000000,0.0000000,0,4.2795870195205354985793497079,17.313981926300710799192206,18.799779365244609404996812308,466247700
17.15,0,1.5378646665988248367021893838,1.53786466659882,1.50328858785531,1.53786466659882,1.50328858785531,0,0.0000000,0.0000000,0,4.2789018028004051679079952181,17.311747525059514151917394363,18.798116659883218494903664287,466519800
17.16,0,1.5378458296600746567329571888,1.53784582966007,1.50326975091656,1.53784582966007,1.50326975091656,0,0.0000000,0.0000000,0,4.2782176840458141889041669232,17.309514680127770867913521445,18.796455227025545442484914938,466791800
17.17,0,1.5378272136240446622671114406,1.53782721362404,1.50325113488053,1.53782721362404,1.50325113488053,0,0.0000000,0.0000000,0,4.2775347430157240081294465557,17.307287130103533654801956179,18.794797818152034513385901678,467063800
17.18,0,1.5378085134116529979705622481,1.53780851341165,1.50323243466814,1.53780851341165,1.50323243466814,0,0.0000000,0.0000000,0,4.2768526549707021080808816441,17.305061372576105275197698126,18.793141940577563353085767198,467335900
17.19,0,1.5377897325809810943034451375,1.53778973258098,1.50321365383747,1.53778973258098,1.50321365383747,0,0.0000000,0.0000000,0,4.2761712393630188429243562007,17.302834429762771147221746869,18.791485441804959023025500595,467607900
17.20,0,1.5377710695715495174645548023,1.53777106957155,1.50319499082804,1.53777106957155,1.50319499082804,0,0.0000000,0.0000000,0,4.2754908789659608251569177552,17.300610939394000675507793903,18.789831636605704883467416333,467879900
17.21,0,1.5377525249928536450659406382,1.53775252499285,1.50317644624934,1.53775252499285,1.50317644624934,0,0.0000000,0.0000000,0,4.2748115732726196833186366384,17.298390904520724979968903499,18.788180526411046724126521818,468151900
17.22,0,1.5377339003083669018075022791,1.53773390030837,1.50315782156485,1.53773390030837,1.50315782156485,0,0.0000000,0.0000000,0,4.2741330988758754055323740626,17.296170951593012725670801265,18.786529679331373282777612898,468423900
17.23,0,1.5377151932862123065563424530,1.53771519328621,1.5031391145427,1.53771519328621,1.5031391145427,0,0.0000000,0.0000000,0,4.2734556159619808503382003581,17.293954013077723214013813178,18.784881219344024885597920039,468696000
17.24,0,1.5376967045611716337515243039,1.53769670456117,1.50312062581766,1.53769670456117,1.50312062581766,0,0.0000000,0.0000000,0,4.2727790191014955834632790147,17.291738080483476397736773654,18.783233688629846277084491927,468968000
17.25,0,1.5376781333854065640508838017,1.53767813338541,1.50310205464189,1.53767813338541,1.50310205464189,0,0.0000000,0.0000000,0,4.2721035146512908350089598443,17.289525486522211097649684901,18.781588748929756161331332279,469240000
17.26,0,1.5376594817424612825195168400,1.53765948174246,1.50308340299895,1.53765948174246,1.50308340299895,0,0.0000000,0.0000000,0,4.2714286382421568447669405379,17.287310769487945978463753499,18.779942499816042864000860596,469512000
17.27,0,1.5376412474293398185742129861,1.53764124742934,1.50306516868583,1.53764124742934,1.50306516868583,0,0.0000000,0.0000000,0,4.2707549086377981196084549456,17.285101411768929206559153172,18.778300323468553722094192258,469784100
17.28,0,1.5376227304293655720092403466,1.53762273042937,1.50304665168585,1.53762273042937,1.50304665168585,0,0.0000000,0.0000000,0,4.2700822283575635580735733972,17.282895529992281740254340467,18.776660852312417925930029288,470056100
17.29,0,1.5376043331973189486709411023,1.53760433319732,1.50302825445381,1.53760433319732,1.50302825445381,0,0.0000000,0.0000000,0,4.2694102519390464439109707869,17.280688982227631011693434667,18.775021126043716593475146788,470328100
17.30,0,1.5375859541460326564835163748,1.53758595414603,1.50300987540252,1.53758595414603,1.50300987540252,0,0.0000000,0.0000000,0,4.2687392003865166256607174425,17.278484504825466730787447353,18.773383101336258811249995199,470600100
17.31,0,1.5375673922751203082585408680,1.53756739227512,1.50299131353161,1.53756739227512,1.50299131353161,0,0.0000000,0.0000000,0,4.2680689929197787758198608964,17.276281854445760625951395152,18.771746624561454777408702712,470872100
17.32,0,1.5375490497451151741532881812,1.53754904974512,1.5029729710016,1.53754904974512,1.5029729710016,0,0.0000000,0.0000000,0,4.2673999685325867053241691983,17.274082705834945089864198726,18.770112821387997377931503315,471144200
17.33,0,1.5375306238066610241290561206,1.53753062380666,1.50295454506315,1.53753062380666,1.50295454506315,0,0.0000000,0.0000000,0,4.2667316661998004851094103988,17.271884639830806251208619348,18.768480053372651773160792491,471416200
17.34,0,1.5375124177171479207606813421,1.53751241771715,1.50293633897363,1.53751241771715,1.50293633897363,0,0.0000000,0.0000000,0,4.266064248966638813298445711,17.269687012528831852540522786,18.766847783585936329082865625,471688200
17.35,0,1.5374941277323648452623242167,1.53749412773236,1.50291804898885,1.53749412773236,1.50291804898885,0,0.0000000,0.0000000,0,4.2653980468613433908270431834,17.267492784333121850046983631,18.765218096710218059212389402,471960300
17.36,0,1.5374758553022940128108750362,1.53747585530229,1.50289977655878,1.53747585530229,1.50289977655878,0,0.0000000,0.0000000,0,4.2647322890919582766524822684,17.265298250592918949576000926,18.763588507402466108261029831,472232300
17.37,0,1.5374575017512913557066579852,1.53745750175129,1.50288142300778,1.53745750175129,1.50288142300778,0,0.0000000,0.0000000,0,4.2640677268939829852502990968,17.263107774136476347913826935,18.761961995325456983323309301,472504300
17.38,0,1.5374393675504068422642969006,1.53743936755041,1.50286328880689,1.53743936755041,1.50286328880689,0,0.0000000,0.0000000,0,4.2634040457425732707863776784,17.260919544460435083321926618,18.760337323558494001672994965,472776300
17.39,0,1.5374212492765458828385001364,1.53742124927655,1.50284517053303,1.53742124927655,1.50284517053303,0,0.0000000,0.0000000,0,4.2627411608942860757577655436,17.258731483328565187599923417,18.758712975459428792619275088,473048300
17.40,0,1.5374030489493326554986560997,1.53740304894933,1.50282697020582,1.53740304894933,1.50282697020582,0,0.0000000,0.0000000,0,4.2620791893294516123518581052,17.256546130431041034117502308,18.757090797572870737924680948,473320400
17.41,0,1.5373849667220908620546181165,1.53738496672209,1.50280888797858,1.53738496672209,1.50280888797858,0,0.0000000,0.0000000,0,4.2614181378418543770226800927,17.254362899783972899635094377,18.755470350741062349215358291,473592400
17.42,0,1.5373667013696361137312999665,1.53736670136964,1.50279062262612,1.53736670136964,1.50279062262612,0,0.0000000,0.0000000,0,4.2607580794107073299791383167,17.252179750614809705565930955,18.753850090613894105849419839,473864400
17.43,0,1.5373486542927522471944607494,1.53734865429275,1.50277257554924,1.53734865429275,1.50277257554924,0,0.0000000,0.0000000,0,4.26009891389444393767525751,17.250002849211263157548855327,18.752234637041629864994434757,474136400
17.44,0,1.5373306249730548102253004200,1.53733062497305,1.50275454622954,1.53733062497305,1.50275454622954,0,0.0000000,0.0000000,0,4.2594406221774587046941308004,17.247823576786957066902417652,18.750617586387436553349063901,474408500
17.45,0,1.5373125131522846738275957701,1.53731251315228,1.50273643440877,1.53731251315228,1.50273643440877,0,0.0000000,0.0000000,0,4.2587832422432308311371080011,17.245648122579363350185183923,18.749003526905130063727347836,474680500
17.46,0,1.5372945198843070557395937317,1.53729451988431,1.50271844114079,1.53729451988431,1.50271844114079,0,0.0000000,0.0000000,0,4.2581265132262636579399571619,17.24347281482119113531234782,18.74738981920346633262699924,474952500
17.47,0,1.5372764421688209850550389214,1.53727644216882,1.50270036342531,1.53727644216882,1.50270036342531,0,0.0000000,0.0000000,0,4.2574708948699966040599577353,17.241300602027835508726489278,18.745778492624561023476727838,475224500
17.48,0,1.5372583840587866686001478364,1.53725838405879,1.50268230531527,1.53725838405879,1.50268230531527,0,0.0000000,0.0000000,0,4.2568162463111706139726458486,17.239130932538431205424187575,18.744169185602214977363397069,475496500
17.49,0,1.5372405419284921866082043899,1.53724054192849,1.50266446318498,1.53724054192849,1.50266446318498,0,0.0000000,0.0000000,0,4.2561621036745687618439055172,17.236958990826360122849993724,18.742558480118112062847187894,475768600
17.50,0,1.5372225187430526851778852234,1.53722251874305,1.50264643999954,1.53722251874305,1.50264643999954,0,0.0000000,0.0000000,0,4.2555092112187416357965979475,17.234793217259715582819840525,18.740952388636847272729659042,476040600
17.51,0,1.5372048110516981219478552418,1.5372048110517,1.50262873230818,1.5372048110517,1.50262873230818,0,0.0000000,0.0000000,0,4.2548571072452227267664911937,17.23262880911056227433111806,18.739347501896334386794057003,476312600
17.52,0,1.5371868219806661549876333725,1.53718682198067,1.50261074323715,1.53718682198067,1.50261074323715,0,0.0000000,0.0000000,0,4.2542058681620918048549350646,17.230465474892137767656252095,18.737743575106280428902269182,476584600
17.53,0,1.5371690508161948191745667610,1.53716905081619,1.50259297207268,1.53716905081619,1.50259297207268,0,0.0000000,0.0000000,0,4.253555572174389384227813572,17.228304742484040759373492476,18.73614171574485093732897421,476856700
17.54,0,1.5371510951023759275985880922,1.53715109510238,1.50257501635886,1.53715109510238,1.50257501635886,0,0.0000000,0.0000000,0,4.2529060438286929030079879277,17.226145465867229095416462285,18.73454113275904852328509561,477128700
17.55,0,1.5371332579582145647229195635,1.53713325795821,1.5025571792147,1.53713325795821,1.5025571792147,0,0.0000000,0.0000000,0,4.25225749573305562890111022,17.223988001870224722551659045,18.732942015103404380155822256,477400700
17.56,0,1.5371154376094666584912088662,1.53711543760947,1.50253935886595,1.53711543760947,1.50253935886595,0,0.0000000,0.0000000,0,4.2516097314799461804472507814,17.221832554826948175440690513,18.731344583387916730563080702,477672700
17.57,0,1.5370976347967927360021247215,1.53709763479679,1.50252155605328,1.53709763479679,1.50252155605328,0,0.0000000,0.0000000,0,4.2509628093373627313950845038,17.219676554839845578435767287,18.729746904860664418308084965,477944700
17.58,0,1.5370799493562117124002226383,1.53707994935621,1.5025038706127,1.53707994935621,1.5025038706127,0,0.0000000,0.0000000,0,4.2503169105256225870545657558,17.217525807251026125889274721,18.728153231207413701878409028,478216800
17.59,0,1.5370621793775823401180000029,1.53706217937758,1.50248610063407,1.53706217937758,1.50248610063407,0,0.0000000,0.0000000,0,4.2496715069735230975270443478,17.215373211868181731755709838,18.72655846910468913798327525,478488800
17.60,0,1.5370445288019657645504916143,1.53704452880197,1.50246845005845,1.53704452880197,1.50246845005845,0,0.0000000,0.0000000,0,4.2490272472426056849999156945,17.213224922729648282849280011,18.724966963381318661945274617,478760800
17.61,0,1.5370266939504247225949461119,1.53702669395042,1.50245061520691,1.53702669395042,1.50245061520691,0,0.0000000,0.0000000,0,4.2483837809525958595745296021,17.21107790118973831509446822,18.723376577921841453789222359,479032900
17.62,0,1.5370089762611315522440703954,1.53700897626113,1.50243289751762,1.53700897626113,1.50243289751762,0,0.0000000,0.0000000,0,4.2477412552793750921866541257,17.208933534764700347241567867,18.721788291130339093867047878,479304900
17.63,0,1.5369915758669048111257060531,1.5369915758669,1.50241549712339,1.5369915758669,1.50241549712339,0,0.0000000,0.0000000,0,4.2470997456276895805419413518,17.206792046476991549083594742,18.720202240908777621654435289,479576900
17.64,0,1.5369739921543668921774248968,1.53697399215437,1.50239791341085,1.53697399215437,1.50239791341085,0,0.0000000,0.0000000,0,4.2464590108552007135976707354,17.204650215395104249553828411,18.718616116912269582138197681,479848900
17.65,0,1.5369564254715921428885840511,1.53695642547159,1.50238034672808,1.53695642547159,1.50238034672808,0,0.0000000,0.0000000,0,4.2458189319616512870810057637,17.202509563027943261283110681,18.717031092054733594920324621,480120900
17.66,0,1.5369387764946297738400023820,1.53693877649463,1.50236269775112,1.53693877649463,1.50236269775112,0,0.0000000,0.0000000,0,4.2451797678072740143234122107,17.200371622256442105904587143,18.715448212928870490606207138,480393000
17.67,0,1.5369212434101967511622858082,1.5369212434102,1.50234516466668,1.5369212434102,1.50234516466668,0,0.0000000,0.0000000,0,4.2445413542951080426133330452,17.19823511453856221475288982,18.713866586292874292137925946,480665000
17.68,0,1.5369036266799083589941526143,1.53690362667991,1.50232754793639,1.53690362667991,1.50232754793639,0,0.0000000,0.0000000,0,4.2439042133225130893467682393,17.196103579362125490471982295,18.712288656781040864811963576,480937000
17.69,0,1.5368862282364375044546503248,1.53688622823644,1.50231014949292,1.53688622823644,1.50231014949292,0,0.0000000,0.0000000,0,4.2432676646990601337906493634,17.193971723120506339865992197,18.71071072976124333138249647,481209100
17.70,0,1.5368687466081843672364001238,1.53686874660818,1.50229266786467,1.53686874660818,1.50229266786467,0,0.0000000,0.0000000,0,4.2426319088514787677151627077,17.191838847699201218699441586,18.709132213524941133093627876,481481100
17.71,0,1.5368511806468895149290030599,1.53685118064689,1.50227510190338,1.53685118064689,1.50227510190338,0,0.0000000,0.0000000,0,4.2419969400471795916388672033,17.189710265295174341194371351,18.707557059408894827577783268,481753100
17.72,0,1.5368337325182027347749866977,1.5368337325182,1.50225765377469,1.5368337325182,1.50225765377469,0,0.0000000,0.0000000,0,4.2413630196457256836846240613,17.187583794902617213847923373,18.705983550973001000369601495,482025100
17.73,0,1.5368163993256717668305090908,1.53681639932567,1.50224032058216,1.53681639932567,1.50224032058216,0,0.0000000,0.0000000,0,4.2407298879123485171838990526,17.185459295179328332751374522,18.70441167498191187601735117,482297100
17.74,0,1.5367988846354715018026565493,1.53679888463547,1.50222280589196,1.53679888463547,1.50222280589196,0,0.0000000,0.0000000,0,4.2400975454669556730724602276,17.183336781099289365254184461,18.702841441327134596202821459,482569200
17.75,0,1.5367815848100531006426880591,1.53678158481005,1.50220550606654,1.53678158481005,1.50220550606654,0,0.0000000,0.0000000,0,4.2394658844903015370774710782,17.181214084264302657448995166,18.701271275176603253610465268,482841200
17.76,0,1.5367644027528269130857117103,1.53676440275283,1.50218832400931,1.53676440275283,1.50218832400931,0,0.0000000,0.0000000,0,4.2388353521441967745088859737,17.179094013957966766082195616,18.699703104197458105242109061,483113200
17.77,0,1.5367470359457527765415504559,1.53674703594575,1.50217095720224,1.53674703594575,1.50217095720224,0,0.0000000,0.0000000,0,4.238205423813749872345495766,17.17697525288651046442717732,18.698136135899381507469242429,483385200
17.78,0,1.5367297882080677649856078700,1.53672978820807,1.50215370946455,1.53672978820807,1.50215370946455,0,0.0000000,0.0000000,0,4.2375765974952774702714411462,17.174860855854029018008389745,18.696572462126424912005626767,483657200
17.79,0,1.5367124552344536142822743536,1.53671245523445,1.50213637649094,1.53671245523445,1.50213637649094,0,0.0000000,0.0000000,0,4.2369484558726830940138856049,17.172746979616489933587679732,18.695009373700735713574262811,483929300
17.80,0,1.5366951383480471114269822228,1.53669513834805,1.50211905960453,1.53669513834805,1.50211905960453,0,0.0000000,0.0000000,0,4.2363210750141927301344108722,17.17063449450628262097767091,18.693447489494303073325604053,484201300
17.81,0,1.5366779388595876791672332538,1.53667793885959,1.50210186011607,1.53667793885959,1.50210186011607,0,0.0000000,0.0000000,0,4.2356945160665686287343667586,17.168523208666040172936190182,18.691886643824909352732589403,484473300
17.82,0,1.5366607558381927359470324322,1.53666075583819,1.50208467709468,1.53666075583819,1.50208467709468,0,0.0000000,0.0000000,0,4.2350687574345584131452190377,17.166412138636234506601072791,18.690326112093612454112266507,484745300
17.83,0,1.5366435881486196737441857208,1.53664358814862,1.50206750940511,1.53664358814862,1.50206750940511,0,0.0000000,0.0000000,0,4.2344437776750121799285494364,17.164304097167473044177420621,18.688767992561138697532722785,485017300
17.84,0,1.5366263385233567340960849253,1.53662633852336,1.50205025977984,1.53662633852336,1.50205025977984,0,0.0000000,0.0000000,0,4.2338199965647315435598940891,17.162200628332050632862367397,18.687213281158444063858775402,485289400
17.85,0,1.5366092035743064962881947923,1.53660920357431,1.50203312483079,1.53660920357431,1.50203312483079,0,0.0000000,0.0000000,0,4.2331967114557821262266484041,17.160096582394995885393244058,18.685658400444492314686893114,485561400
17.86,0,1.5365920856604880769472974284,1.53659208566049,1.50201600691697,1.53659208566049,1.50201600691697,0,0.0000000,0.0000000,0,4.2325744043784604180301621947,17.157995541653231319773014692,18.684105839544100195928448397,485833400
17.87,0,1.5365749829927818646625198451,1.53657498299278,1.50199890424927,1.53657498299278,1.50199890424927,0,0.0000000,0.0000000,0,4.2319527341232536599062035091,17.155895160336136020018307799,18.682553976059494965276156478,486105500
17.88,0,1.5365579973600650392273890473,1.53655799736006,1.50198191861655,1.53655799736006,1.50198191861655,0,0.0000000,0.0000000,0,4.2313317986275424219561221588,17.153793389746988586949094014,18.681001250258825579982472974,486377400
17.89,0,1.5365408273456728769632382384,1.53654082734567,1.50196474860216,1.53654082734567,1.50196474860216,0,0.0000000,0.0000000,0,4.2307118544090003031371975963,17.151696867306073831724809036,18.67945250407125361591987807,486649500
17.90,0,1.5365238739352174960426130259,1.53652387393522,1.5019477951917,1.53652387393522,1.5019477951917,0,0.0000000,0.0000000,0,4.2300927836338236767808955909,17.149603164072089001110886249,18.67790597272095591041590172,486921500
17.91,0,1.5365068371143456350289478490,1.53650683711435,1.50193075837083,1.53650683711435,1.50193075837083,0,0.0000000,0.0000000,0,4.2294745897160606338229841943,17.147511022033825139241034281,18.676360718401986282207267804,487193500
17.92,0,1.5364898157857524821186210681,1.53648981578575,1.50191373704224,1.53648981578575,1.50191373704224,0,0.0000000,0.0000000,0,4.2288569823584265887389995363,17.145418468645527680776320789,18.674815378211534607239770754,487465600
17.93,0,1.5364728114746584197619825090,1.53647281147466,1.50189673273114,1.53647281147466,1.50189673273114,0,0.0000000,0.0000000,0,4.2282402479989528417378484295,17.14332771090469642721541211,18.67327148865790797729269173,487737600
17.94,0,1.5364558223367458810403276591,1.53645582233675,1.50187974359323,1.53645582233675,1.50187974359323,0,0.0000000,0.0000000,0,4.2276242833414586668778578829,17.14123934738369265627352112,18.671729531105630409914605879,488009600
17.95,0,1.5364389487313345271520061045,1.53643894873133,1.50186286998782,1.53643894873133,1.50186286998782,0,0.0000000,0.0000000,0,4.2270092078806757911378187487,17.139153097000407632857105016,18.670189252191003549382328507,488281700
17.96,0,1.5364219925612542905731255032,1.53642199256125,1.50184591381774,1.53642199256125,1.50184591381774,0,0.0000000,0.0000000,0,4.2263950000526658598276853954,17.137069673053439323852350274,18.6686511889879820748183353,488553600
17.97,0,1.5364050509783151996785791291,1.53640505097832,1.5018289722348,1.53640505097832,1.5018289722348,0,0.0000000,0.0000000,0,4.2257813800500867966961327167,17.13498652724138265457013403,18.667113546933917142574541297,488825700
17.98,0,1.5363882264288911476329116312,1.53638822642889,1.50181214768538,1.53638822642889,1.50181214768538,0,0.0000000,0.0000000,0,4.2251688238206449990316036833,17.132906559755632795909291215,18.665578308940471822984153881,489097700
17.99,0,1.5363714168119379344974550147,1.53637141681194,1.50179533806842,1.53637141681194,1.50179533806842,0,0.0000000,0.0000000,0,4.2245568351256835381870754638,17.130825267865173785293335917,18.664042305715600721169931804,489369700
18.00,0,1.5363547222833380454188157398,1.53635472228334,1.50177864353982,1.53635472228334,1.50177864353982,0,0.0000000,0.0000000,0,4.2239457288942290374940138306,17.128747765422820746386991049,18.662509224500559302876206198,489641800
18.01,0,1.5363379451196224234383893637,1.53633794511962,1.50176186637611,1.53633794511962,1.50176186637611,0,0.0000000,0.0000000,0,4.2233352887200858022623731539,17.126670814307381817558221333,18.660976734963729825600648723,489913800
18.02,0,1.5363210834727678305459285317,1.53632108347277,1.50174500472925,1.53632108347277,1.50174500472925,0,0.0000000,0.0000000,0,4.2227259110619625694709442851,17.124598355768371877123130041,18.659447622589908823638065731,490185800
18.03,0,1.5363043372458320204890576195,1.53630433724583,1.50172825850232,1.53630433724583,1.50172825850232,0,0.0000000,0.0000000,0,4.2221171953537181835952633543,17.122526430727709384691749166,18.657919087917986428718717547,490457900
18.04,0,1.5362875069683661666105705013,1.53628750696837,1.50171142822485,1.53628750696837,1.50171142822485,0,0.0000000,0.0000000,0,4.2215091403852425607797029731,17.120455039585694104974410519,18.656391130657238108147557149,490729900
18.05,0,1.5362708921659809978742154151,1.53627089216598,1.50169481342247,1.53627089216598,1.50169481342247,0,0.0000000,0.0000000,0,4.2209020663593882727944494335,17.118385572776014977300588388,18.654864667100295255354655255,491001900
