ts,latitude,longitude,satellites
206.51,39.40250015258789,-8.251006126403809,16
206.91,39.40251541137695,-8.250933647155762,16
207.11,39.402523040771484,-8.250898361206055,16
207.51,39.40254211425781,-8.250826835632324,16
208.11,39.40256881713867,-8.250720024108887,16
208.31,39.4025764465332,-8.250683784484863,16
208.51,39.402587890625,-8.250648498535156,16
208.91,39.40260696411133,-8.250576972961426,16
209.11,39.402618408203125,-8.250540733337402,16
209.31,39.402626037597656,-8.250505447387695,16
209.51,39.40263748168945,-8.250469207763672,16
210.11,39.40266799926758,-8.250361442565918,16
210.31,39.402679443359375,-8.250325202941895,16
210.51,39.402687072753906,-8.250289916992188,16
210.91,39.4027099609375,-8.250218391418457,16
211.11,39.40271759033203,-8.25018310546875,16
211.31,39.40272903442383,-8.250147819519043,16
211.51,39.40273666381836,-8.250113487243652,16
212.11,39.40276336669922,-8.250009536743164,16
212.31,39.40277099609375,-8.24997615814209,16
212.51,39.40278244018555,-8.249942779541016,16
212.91,39.40279769897461,-8.249876976013184,16
213.11,39.40280532836914,-8.249844551086426,16
213.31,39.40281295776367,-8.249813079833984,16
213.51,39.4028205871582,-8.249781608581543,16
214.11,39.4028434753418,-8.249689102172852,16
214.31,39.40285110473633,-8.249658584594727,16
214.51,39.40285873413086,-8.249629020690918,16
214.91,39.40287780761719,-8.2495698928833,16
215.11,39.40288543701172,-8.249541282653809,16
215.31,39.40289306640625,-8.249512672424316,16
215.51,39.40290069580078,-8.24948501586914,16
216.11,39.40292739868164,-8.249403953552246,16
216.31,39.40293884277344,-8.249378204345703,16
216.51,39.40294647216797,-8.249353408813477,16
216.91,39.40296936035156,-8.249305725097656,16
217.11,39.40298080444336,-8.249283790588379,16
217.31,39.402992248535156,-8.249261856079102,16
217.51,39.40300369262695,-8.24924087524414,16
218.11,39.403045654296875,-8.249178886413574,16
218.31,39.40306091308594,-8.24915885925293,16
218.51,39.403076171875,-8.249139785766602,16
218.91,39.40311050415039,-8.249100685119629,16
219.31,39.40314865112305,-8.249062538146973,16
219.51,39.403167724609375,-8.249042510986328,16
220.11,39.40323257446289,-8.248981475830078,16
220.31,39.403255462646484,-8.248960494995117,16
220.51,39.40327835083008,-8.24893856048584,16
220.91,39.40332794189453,-8.248892784118652,16
221.11,39.403350830078125,-8.248868942260742,16
221.31,39.403377532958984,-8.248844146728516,16
221.51,39.403404235839844,-8.248818397521973,16
222.11,39.403480529785156,-8.248740196228027,16
222.31,39.40350341796875,-8.248712539672852,16
222.51,39.40353012084961,-8.248684883117676,16
222.91,39.40357971191406,-8.24863052368164,16
223.11,39.403602600097656,-8.248602867126465,16
223.31,39.403629302978516,-8.248575210571289,16
223.51,39.40365219116211,-8.24854850769043,16
224.11,39.403724670410156,-8.248468399047852,16
224.31,39.40374755859375,-8.248442649841309,16
224.51,39.403770446777344,-8.248416900634766,16
224.91,39.40381622314453,-8.24836540222168,16
225.11,39.403839111328125,-8.248339653015137,16
225.51,39.40388488769531,-8.24828815460205,16
226.11,39.403953552246094,-8.248209953308105,16
226.31,39.40397644042969,-8.248184204101562,16
226.51,39.40399932861328,-8.248157501220703,16
226.91,39.40404510498047,-8.248102188110352,16
227.11,39.40406799316406,-8.24807357788086,16
227.31,39.40409469604492,-8.24804401397705,16
227.51,39.404117584228516,-8.248014450073242,16
228.11,39.40419387817383,-8.247920989990234,16
228.31,39.40422058105469,-8.24788761138916,16
228.51,39.40424346923828,-8.247854232788086,16
228.91,39.404296875,-8.247785568237305,16
229.11,39.404319763183594,-8.247750282287598,16
229.31,39.40434646606445,-8.24771499633789,16
229.51,39.40436935424805,-8.247678756713867,16
230.11,39.404441833496094,-8.24756908416748,16
230.31,39.40446853637695,-8.24753189086914,16
230.51,39.40449142456055,-8.247495651245117,16
230.91,39.404537200927734,-8.24742317199707,16
231.11,39.40456008911133,-8.247387886047363,16
231.31,39.40458297729492,-8.24735164642334,16
231.51,39.404605865478516,-8.247316360473633,16
232.11,39.4046745300293,-8.247212409973145,16
232.31,39.404693603515625,-8.247178077697754,16
232.51,39.40471649169922,-8.247142791748047,16
232.91,39.40475845336914,-8.247072219848633,16
233.11,39.40477752685547,-8.247036933898926,16
233.31,39.40480041503906,-8.247000694274902,16
233.51,39.40481948852539,-8.246964454650879,16
233.71,39.40483856201172,-8.246928215026855,16
234.11,39.404876708984375,-8.246853828430176,16
234.31,39.4048957824707,-8.246816635131836,16
234.51,39.404911041259766,-8.246777534484863,16
234.91,39.404945373535156,-8.246700286865234,16
235.11,39.40496063232422,-8.246662139892578,16
235.51,39.404991149902344,-8.246582984924316,16
236.11,39.405033111572266,-8.24646282196045,16
236.31,39.40504837036133,-8.24642276763916,16
237.11,39.405094146728516,-8.24626350402832,16
237.31,39.40510177612305,-8.246225357055664,16
237.51,39.405113220214844,-8.246187210083008,16
238.11,39.40514373779297,-8.246075630187988,16
238.31,39.4051513671875,-8.246040344238281,16
238.51,39.40515899658203,-8.246005058288574,16
238.91,39.40517807006836,-8.245935440063477,16
239.11,39.40518569946289,-8.245902061462402,16
239.31,39.40519332885742,-8.245868682861328,16
240.11,39.40522766113281,-8.245743751525879,16
240.31,39.405235290527344,-8.245715141296387,16
240.51,39.405242919921875,-8.245686531066895,16
240.91,39.4052619934082,-8.24563217163086,16
241.11,39.405269622802734,-8.245606422424316,16
241.31,39.405277252197266,-8.24558162689209,16
241.51,39.4052848815918,-8.24555778503418,16
241.71,39.405296325683594,-8.24553394317627,16
241.91,39.405303955078125,-8.245512008666992,16
242.11,39.405311584472656,-8.245491027832031,16
242.31,39.40532302856445,-8.24547004699707,16
242.51,39.405330657958984,-8.245450019836426,16
242.91,39.40534973144531,-8.24541187286377,16
243.11,39.40536117553711,-8.245393753051758,16
243.31,39.40536880493164,-8.245376586914062,16
243.51,39.40538024902344,-8.245359420776367,16
243.71,39.40538787841797,-8.245343208312988,16
243.91,39.405399322509766,-8.245326042175293,16
244.11,39.40541076660156,-8.24531078338623,16
244.31,39.40542221069336,-8.245295524597168,16
244.51,39.405433654785156,-8.245281219482422,16
244.91,39.40545654296875,-8.24525260925293,16
245.11,39.40547180175781,-8.2452392578125,16
245.31,39.40548324584961,-8.24522590637207,16
245.51,39.40549850463867,-8.245211601257324,16
245.71,39.40550994873047,-8.245198249816895,16
245.91,39.40552520751953,-8.245184898376465,16
246.11,39.405540466308594,-8.245170593261719,16
246.31,39.405555725097656,-8.245157241821289,16
246.51,39.40557098388672,-8.245142936706543,16
246.91,39.40560531616211,-8.24511432647705,16
247.11,39.40562057495117,-8.245099067687988,16
247.31,39.405635833740234,-8.245084762573242,16
247.51,39.40565490722656,-8.245068550109863,16
247.71,39.405670166015625,-8.2450532913208,16
247.91,39.40568923950195,-8.245038032531738,16
248.11,39.405704498291016,-8.24502182006836,16
248.31,39.405723571777344,-8.24500560760498,16
248.51,39.405738830566406,-8.244989395141602,16
248.91,39.40577697753906,-8.244956970214844,16
249.11,39.40579605102539,-8.244940757751465,16
249.31,39.40581130981445,-8.244924545288086,16
249.51,39.40583038330078,-8.244908332824707,16
249.71,39.40584945678711,-8.244893074035645,16
249.91,39.40586853027344,-8.244876861572266,16
250.11,39.4058837890625,-8.244861602783203,16
250.31,39.40590286254883,-8.244845390319824,16
250.51,39.405921936035156,-8.244829177856445,16
250.91,39.40596008300781,-8.244797706604004,16
251.11,39.40597915649414,-8.244781494140625,16
251.31,39.406002044677734,-8.244765281677246,16
251.51,39.40602111816406,-8.244749069213867,16
251.71,39.406044006347656,-8.244732856750488,16
252.11,39.40608596801758,-8.244698524475098,16
252.31,39.40610885620117,-8.244680404663086,16
252.51,39.406131744384766,-8.244662284851074,16
252.91,39.40617752075195,-8.244625091552734,16
253.31,39.406227111816406,-8.244585990905762,16
253.51,39.40625,-8.244565963745117,16
253.71,39.40627670288086,-8.244544982910156,16
253.91,39.40629959106445,-8.244524002075195,16
254.11,39.40632629394531,-8.244502067565918,16
254.31,39.406349182128906,-8.244479179382324,16
254.51,39.406375885009766,-8.244455337524414,16
254.91,39.40642547607422,-8.244407653808594,16
255.11,39.40644836425781,-8.24438190460205,16
255.31,39.40647506713867,-8.244355201721191,16
255.51,39.40650177001953,-8.244328498840332,16
255.71,39.406524658203125,-8.24429988861084,16
256.11,39.40657424926758,-8.244241714477539,16
256.31,39.40659713745117,-8.244211196899414,16
256.51,39.40662384033203,-8.244181632995605,16
256.91,39.40666961669922,-8.244119644165039,16
257.11,39.40669250488281,-8.244088172912598,16
257.31,39.406715393066406,-8.24405574798584,16
257.51,39.40673828125,-8.244023323059082,16
257.71,39.406761169433594,-8.243990898132324,16
257.91,39.40678405761719,-8.243959426879883,16
258.11,39.40680694580078,-8.243927001953125,16
258.31,39.406829833984375,-8.24389362335205,16
258.51,39.40685272216797,-8.243861198425293,16
258.91,39.406898498535156,-8.243796348571777,16
259.11,39.40692138671875,-8.243762969970703,16
259.31,39.406944274902344,-8.243729591369629,16
259.51,39.40696716308594,-8.243696212768555,16
259.71,39.406986236572266,-8.243661880493164,16
259.91,39.40700912475586,-8.24362850189209,16
260.11,39.40702819824219,-8.2435941696167,16
260.31,39.40705108642578,-8.243560791015625,16
260.51,39.40707015991211,-8.243526458740234,16
260.91,39.40711212158203,-8.243457794189453,16
261.11,39.40713119506836,-8.243424415588379,16
261.31,39.40715408325195,-8.243390083312988,16
261.51,39.40717315673828,-8.243356704711914,16
261.71,39.40719223022461,-8.243322372436523,16
262.11,39.407230377197266,-8.243253707885742,16
262.31,39.407249450683594,-8.243218421936035,16
262.51,39.40726852416992,-8.243184089660645,16
262.91,39.407310485839844,-8.243115425109863,16
263.11,39.40732955932617,-8.243080139160156,16
263.31,39.4073486328125,-8.243045806884766,16
263.51,39.40736770629883,-8.243010520935059,16
263.71,39.407386779785156,-8.242975234985352,16
263.91,39.407405853271484,-8.242939949035645,16
264.11,39.40742492675781,-8.242904663085938,16
264.51,39.4074592590332,-8.242833137512207,16
264.91,39.407493591308594,-8.242761611938477,16
265.11,39.40751266479492,-8.242725372314453,16
265.31,39.407527923583984,-8.24268913269043,16
265.51,39.40754318237305,-8.242652893066406,16
265.71,39.40755844116211,-8.242616653442383,16
265.91,39.40757369995117,-8.24258041381836,16
266.11,39.407588958740234,-8.24254322052002,16
266.31,39.4076042175293,-8.242506980895996,16
266.51,39.407615661621094,-8.242471694946289,16
266.91,39.40763854980469,-8.242400169372559,16
267.11,39.407649993896484,-8.242364883422852,16
267.31,39.40766143798828,-8.242329597473145,16
267.51,39.40766906738281,-8.242295265197754,16
267.71,39.407676696777344,-8.242260932922363,16
267.91,39.407684326171875,-8.242227554321289,16
268.11,39.407691955566406,-8.242195129394531,16
268.31,39.40769958496094,-8.242162704467773,16
268.51,39.4077033996582,-8.242132186889648,16
268.91,39.40771484375,-8.242072105407715,16
269.11,39.407718658447266,-8.242043495178223,16
269.31,39.40772247314453,-8.24201488494873,16
269.51,39.40773010253906,-8.241988182067871,16
269.71,39.40773391723633,-8.241961479187012,16
269.91,39.407737731933594,-8.241935729980469,16
270.11,39.40774154663086,-8.241910934448242,16
270.31,39.407745361328125,-8.241887092590332,16
270.51,39.40774917602539,-8.241865158081055,16
270.91,39.40776062011719,-8.241822242736816,16
271.11,39.40776443481445,-8.241801261901855,16
271.31,39.407772064208984,-8.241781234741211,16
271.51,39.40777587890625,-8.241761207580566,16
271.71,39.40778350830078,-8.241742134094238,16
271.91,39.40779113769531,-8.24172306060791,16
272.11,39.407798767089844,-8.241703987121582,16
272.31,39.407806396484375,-8.241684913635254,16
272.51,39.407814025878906,-8.241666793823242,16
272.91,39.40782928466797,-8.241630554199219,16
273.11,39.4078369140625,-8.241612434387207,16
273.31,39.4078483581543,-8.241594314575195,16
273.51,39.40785598754883,-8.2415771484375,16
273.71,39.407867431640625,-8.241559028625488,16
273.91,39.407875061035156,-8.241541862487793,16
274.11,39.40788650512695,-8.241523742675781,193
274.31,39.40789794921875,-8.24150562286377,193
274.51,39.40790939331055,-8.241488456726074,193
274.91,39.407928466796875,-8.24145221710205,193
275.31,39.40795135498047,-8.24141788482666,193
275.51,39.407962799072266,-8.241400718688965,193
275.71,39.40797424316406,-8.24138355255127,193
275.91,39.40798568725586,-8.241366386413574,193
276.11,39.407997131347656,-8.241350173950195,193
276.31,39.40800857543945,-8.241333961486816,193
276.51,39.40802001953125,-8.241317749023438,193
276.91,39.40804672241211,-8.241287231445312,193
277.11,39.40806198120117,-8.24127197265625,193
277.31,39.40807342529297,-8.241256713867188,193
277.51,39.40808868408203,-8.241242408752441,193
277.71,39.408103942871094,-8.241228103637695,193
277.91,39.408119201660156,-8.24121379852295,193
278.11,39.40813446044922,-8.241198539733887,193
278.31,39.40815353393555,-8.24118423461914,193
278.51,39.40816879272461,-8.241170883178711,193
278.91,39.408203125,-8.241142272949219,193
279.11,39.40822219848633,-8.241128921508789,193
279.31,39.40823745727539,-8.241114616394043,193
279.51,39.40825653076172,-8.241101264953613,193
279.71,39.40827560424805,-8.241086959838867,193
279.91,39.40829086303711,-8.241073608398438,193
280.11,39.40830993652344,-8.241059303283691,193
280.31,39.408329010009766,-8.241044998168945,193
280.91,39.408382415771484,-8.241002082824707,193
281.11,39.40839767456055,-8.240987777709961,193
281.31,39.408416748046875,-8.240972518920898,193
281.51,39.40843200683594,-8.240957260131836,193
281.71,39.408451080322266,-8.24094295501709,193
281.91,39.40846633911133,-8.240927696228027,193
282.11,39.40848159790039,-8.240912437438965,193
282.31,39.40849685668945,-8.240897178649902,193
282.51,39.408512115478516,-8.24088191986084,193
282.91,39.40854263305664,-8.240851402282715,193
283.11,39.4085578918457,-8.240837097167969,193
283.31,39.4085693359375,-8.240821838378906,193
283.51,39.40858459472656,-8.240806579589844,193
283.71,39.40859603881836,-8.240792274475098,193
283.91,39.408607482910156,-8.240777015686035,193
284.11,39.40862274169922,-8.240762710571289,193
284.31,39.408634185791016,-8.240748405456543,193
284.91,39.40867233276367,-8.240705490112305,193
285.11,39.408687591552734,-8.240691184997559,193
285.31,39.40869903564453,-8.240677833557129,193
285.51,39.408714294433594,-8.240663528442383,193
285.71,39.40872573852539,-8.240650177001953,193
285.91,39.40874099731445,-8.240635871887207,193
286.11,39.40875244140625,-8.240621566772461,193
286.91,39.40880584716797,-8.240565299987793,193
287.11,39.40882110595703,-8.240550994873047,193
287.31,39.408836364746094,-8.240535736083984,193
287.51,39.40884780883789,-8.240521430969238,193
287.71,39.40885925292969,-8.240507125854492,193
287.91,39.40887451171875,-8.24049186706543,193
288.11,39.40888595581055,-8.240476608276367,193
288.51,39.40890884399414,-8.240446090698242,193
288.91,39.408931732177734,-8.2404146194458,193
289.11,39.408939361572266,-8.240398406982422,193
289.71,39.40896987915039,-8.240349769592285,193
289.91,39.40897750854492,-8.240333557128906,193
290.11,39.40898513793945,-8.240316390991211,193
290.31,39.408992767333984,-8.240299224853516,193
290.51,39.409000396728516,-8.240281105041504,193
290.91,39.40901184082031,-8.240243911743164,193
291.11,39.40901565551758,-8.24022388458252,193
291.31,39.40902328491211,-8.240205764770508,193
291.51,39.409027099609375,-8.240185737609863,193
291.71,39.409034729003906,-8.240164756774902,193
291.91,39.40903854370117,-8.240143775939941,193
292.11,39.40904235839844,-8.240121841430664,193
292.31,39.4090461730957,-8.24009895324707,193
292.51,39.40904998779297,-8.240076065063477,193
292.91,39.409061431884766,-8.240028381347656,193
293.11,39.40906524658203,-8.24000358581543,193
293.31,39.4090690612793,-8.239978790283203,193
293.51,39.40907287597656,-8.23995304107666,193
293.71,39.40907669067383,-8.239927291870117,193
293.91,39.40908432006836,-8.239900588989258,193
294.11,39.409088134765625,-8.239874839782715,193
294.31,39.40909194946289,-8.239848136901855,193
294.51,39.409095764160156,-8.23982048034668,193
294.91,39.40910720825195,-8.239766120910645,193
295.11,39.409114837646484,-8.239738464355469,193
295.31,39.40911865234375,-8.239710807800293,193
295.51,39.409122467041016,-8.239684104919434,193
295.71,39.40913009643555,-8.239656448364258,193
295.91,39.40913391113281,-8.239628791809082,193
296.11,39.40913772583008,-8.239601135253906,193
296.31,39.40914535522461,-8.23957347869873,193
296.51,39.409149169921875,-8.239545822143555,193
296.91,39.40916061401367,-8.23949146270752,193
297.11,39.4091682434082,-8.23946475982666,193
297.31,39.40917205810547,-8.2394380569458,193
297.51,39.4091796875,-8.239412307739258,193
297.71,39.409183502197266,-8.239385604858398,193
297.91,39.40918731689453,-8.239359855651855,193
298.11,39.40919494628906,-8.239335060119629,193
298.31,39.40919876098633,-8.239310264587402,193
298.51,39.409202575683594,-8.239286422729492,193
298.91,39.40921401977539,-8.239237785339355,193
299.11,39.409217834472656,-8.239212989807129,193
299.31,39.40922546386719,-8.239188194274902,193
299.51,39.40922927856445,-8.239164352416992,193
299.71,39.40923309326172,-8.239139556884766,193
299.91,39.409236907958984,-8.239114761352539,193
300.11,39.409244537353516,-8.239089965820312,193
300.31,39.40924835205078,-8.23906421661377,193
300.51,39.40925216674805,-8.239039421081543,193
300.91,39.409263610839844,-8.23898696899414,193
301.11,39.40926742553711,-8.238960266113281,193
301.31,39.409271240234375,-8.238933563232422,193
301.51,39.40927505493164,-8.238905906677246,193
301.71,39.409278869628906,-8.23887825012207,193
301.91,39.40928649902344,-8.238849639892578,193
302.11,39.4092903137207,-8.238821029663086,193
302.31,39.40929412841797,-8.238791465759277,193
302.51,39.409297943115234,-8.238762855529785,193
302.91,39.40930938720703,-8.238702774047852,193
303.11,39.4093132019043,-8.238673210144043,193
303.31,39.40931701660156,-8.238642692565918,193
303.51,39.40932083129883,-8.23861312866211,193
303.71,39.409324645996094,-8.2385835647583,193
303.91,39.409332275390625,-8.238554000854492,193
304.11,39.40933609008789,-8.238524436950684,193
304.31,39.409339904785156,-8.238494873046875,193
304.51,39.40934753417969,-8.238465309143066,193
304.91,39.40935516357422,-8.238409042358398,193
305.11,39.40936279296875,-8.238380432128906,193
305.31,39.409366607666016,-8.23835277557373,193
305.51,39.40937042236328,-8.238325119018555,193
305.91,39.40938186645508,-8.238271713256836,193
306.11,39.409385681152344,-8.238245964050293,193
306.31,39.409393310546875,-8.23822021484375,193
306.51,39.40939712524414,-8.238195419311523,193
306.91,39.40940856933594,-8.23814868927002,193
307.11,39.4094123840332,-8.238126754760742,193
307.31,39.40941619873047,-8.238105773925781,193
307.51,39.409420013427734,-8.238085746765137,193
307.91,39.40943145751953,-8.23804759979248,193
308.11,39.40943908691406,-8.238029479980469,193
308.31,39.409446716308594,-8.238011360168457,193
308.51,39.40945053100586,-8.237994194030762,193
308.91,39.40946578979492,-8.237961769104004,193
309.11,39.40947341918945,-8.237946510314941,193
309.31,39.40948486328125,-8.237931251525879,193
309.51,39.40949249267578,-8.2379150390625,193
309.91,39.409515380859375,-8.237886428833008,193
310.11,39.40952682495117,-8.237872123718262,193
310.31,39.40953826904297,-8.237858772277832,193
310.51,39.409549713134766,-8.237844467163086,193
310.91,39.409576416015625,-8.237817764282227,193
311.11,39.40958786010742,-8.237804412841797,193
311.31,39.409603118896484,-8.237791061401367,193
311.51,39.40961837768555,-8.237777709960938,193
311.91,39.40964889526367,-8.237751960754395,193
312.11,39.409664154052734,-8.237739562988281,193
312.31,39.4096794128418,-8.237726211547852,193
312.91,39.40972900390625,-8.23768424987793,193
313.11,39.40974807739258,-8.237669944763184,193
313.71,39.40979766845703,-8.237626075744629,193
313.91,39.409812927246094,-8.237611770629883,193
314.11,39.40983200073242,-8.23759651184082,193
314.31,39.409847259521484,-8.237581253051758,193
314.91,39.40989685058594,-8.237534523010254,193
315.11,39.409915924072266,-8.237517356872559,193
315.31,39.409934997558594,-8.23750114440918,193
315.71,39.409969329833984,-8.237465858459473,193
315.91,39.40998840332031,-8.237447738647461,193
316.11,39.41000747680664,-8.23742961883545,193
316.31,39.41002655029297,-8.237409591674805,193
316.51,39.4100456237793,-8.237390518188477,193
316.91,39.41008758544922,-8.237348556518555,193
317.11,39.41010665893555,-8.237327575683594,193
317.31,39.41012954711914,-8.2373046875,193
317.51,39.41014862060547,-8.237281799316406,193
317.71,39.41017150878906,-8.237257957458496,193
317.91,39.410194396972656,-8.237234115600586,193
318.11,39.410213470458984,-8.237210273742676,193
318.31,39.41023635864258,-8.237184524536133,193
318.51,39.41025924682617,-8.237159729003906,193
318.91,39.41030502319336,-8.237107276916504,193
319.11,39.41032409667969,-8.237079620361328,193
319.31,39.41034698486328,-8.237051963806152,193
319.51,39.410369873046875,-8.23702335357666,193
319.91,39.4104118347168,-8.236964225769043,193
320.11,39.41043472290039,-8.236933708190918,193
320.31,39.41045379638672,-8.236903190612793,193
320.51,39.41047286987305,-8.236871719360352,193
320.91,39.4105110168457,-8.236806869506836,193
321.11,39.41053009033203,-8.236774444580078,193
321.31,39.41054916381836,-8.23674201965332,193
321.51,39.41056442260742,-8.236709594726562,193
321.71,39.410579681396484,-8.236676216125488,193
321.91,39.41059875488281,-8.236642837524414,193
322.11,39.410614013671875,-8.23660945892334,193
322.31,39.41062927246094,-8.236576080322266,193
322.51,39.410640716552734,-8.236541748046875,193
322.91,39.410667419433594,-8.23647403717041,193
323.11,39.41067886352539,-8.23643970489502,193
323.31,39.41069030761719,-8.236406326293945,193
323.71,39.410709381103516,-8.236339569091797,193
323.91,39.41071701049805,-8.236305236816406,193
324.11,39.410728454589844,-8.236272811889648,193
324.31,39.410736083984375,-8.236239433288574,193
324.51,39.410743713378906,-8.236207008361816,193
325.11,39.410762786865234,-8.236109733581543,193
325.31,39.4107666015625,-8.236078262329102,193
325.51,39.410770416259766,-8.23604679107666,193
325.71,39.4107780456543,-8.236016273498535,193
325.91,39.41078186035156,-8.235986709594727,193
326.11,39.41078186035156,-8.235956192016602,193
326.31,39.41078567504883,-8.23592758178711,193
326.51,39.410789489746094,-8.235899925231934,193
326.91,39.41079330444336,-8.235845565795898,193
327.11,39.410797119140625,-8.235819816589355,193
327.31,39.410797119140625,-8.235794067382812,193
327.51,39.41080093383789,-8.235769271850586,193
327.71,39.410804748535156,-8.23574447631836,193
328.11,39.41080856323242,-8.235698699951172,193
328.31,39.41081237792969,-8.235676765441895,193
328.51,39.41081619262695,-8.235655784606934,193
328.91,39.410823822021484,-8.235615730285645,193
329.11,39.41082763671875,-8.235595703125,193
329.31,39.410831451416016,-8.235577583312988,193
329.51,39.41083526611328,-8.235559463500977,193
329.71,39.41084289550781,-8.235541343688965,193
329.91,39.41084671020508,-8.23552417755127,193
330.11,39.41085433959961,-8.235507011413574,193
330.31,39.41086196899414,-8.235491752624512,193
330.51,39.41086959838867,-8.23547649383545,193
330.91,39.410884857177734,-8.23544979095459,193
331.11,39.410892486572266,-8.23543643951416,193
331.31,39.41090393066406,-8.235424041748047,193
331.71,39.41093063354492,-8.235400199890137,193
332.11,39.41095733642578,-8.235376358032227,193
332.31,39.410972595214844,-8.235363960266113,193
332.51,39.41099166870117,-8.2353515625,193
332.91,39.41102600097656,-8.235325813293457,193
333.11,39.41104507446289,-8.235311508178711,193
333.31,39.41106414794922,-8.235297203063965,193
333.71,39.411109924316406,-8.235265731811523,193
333.91,39.4111328125,-8.235248565673828,193
334.11,39.411155700683594,-8.235230445861816,193
334.31,39.41117858886719,-8.235211372375488,193
334.51,39.41120147705078,-8.235191345214844,193
335.71,39.41135025024414,-8.235052108764648,193
335.91,39.411373138427734,-8.235026359558105,193
336.11,39.41139602661133,-8.234999656677246,193
336.31,39.41141891479492,-8.234972953796387,193
336.51,39.411441802978516,-8.234946250915527,193
336.91,39.41148376464844,-8.234892845153809,193
337.11,39.41150665283203,-8.23486614227295,193
337.31,39.411529541015625,-8.23483943939209,193
337.71,39.41156768798828,-8.23478889465332,193
337.91,39.41158676147461,-8.234764099121094,193
338.31,39.41162872314453,-8.234715461730957,193
338.51,39.41164779663086,-8.234692573547363,193
338.91,39.41168212890625,-8.234646797180176,193
339.11,39.41170120239258,-8.234623908996582,193
339.31,39.411720275878906,-8.234601974487305,193
339.71,39.41175842285156,-8.234557151794434,193
339.91,39.41177749633789,-8.234535217285156,193
340.11,39.41179656982422,-8.234512329101562,193
340.31,39.41181945800781,-8.234489440917969,193
340.51,39.41183853149414,-8.234466552734375,193
340.91,39.41188049316406,-8.234416961669922,193
341.11,39.41189956665039,-8.234392166137695,193
341.31,39.411922454833984,-8.234366416931152,193
341.71,39.411964416503906,-8.23431396484375,193
341.91,39.4119873046875,-8.23428726196289,193
342.11,39.412010192871094,-8.234259605407715,193
342.31,39.41202926635742,-8.234231948852539,193
342.51,39.412052154541016,-8.23420524597168,193
342.91,39.4120979309082,-8.234149932861328,193
343.11,39.4121208190918,-8.234123229980469,193
343.31,39.412139892578125,-8.234095573425293,193
343.91,39.41220474243164,-8.234015464782715,193
344.11,39.412227630615234,-8.233988761901855,193
344.31,39.41224670410156,-8.233962059020996,193
344.51,39.412269592285156,-8.233936309814453,193
344.91,39.41230773925781,-8.23388385772705,193
345.11,39.412330627441406,-8.233858108520508,193
345.31,39.412349700927734,-8.233832359313965,193
345.71,39.41238784790039,-8.233780860900879,193
345.91,39.41240692138672,-8.233755111694336,193
346.11,39.41242599487305,-8.233728408813477,193
346.31,39.412445068359375,-8.233702659606934,193
346.51,39.41246032714844,-8.233675003051758,193
346.91,39.412498474121094,-8.233619689941406,193
347.11,39.412513732910156,-8.233591079711914,193
347.31,39.412532806396484,-8.233561515808105,193
347.71,39.412567138671875,-8.233500480651855,193
347.91,39.4125862121582,-8.23346996307373,193
348.11,39.412601470947266,-8.233437538146973,193
348.31,39.412620544433594,-8.233405113220215,193
348.51,39.412635803222656,-8.233372688293457,193
348.91,39.41267013549805,-8.233306884765625,193
349.11,39.412689208984375,-8.23327350616455,193
349.31,39.41270446777344,-8.233241081237793,193
349.71,39.41273880004883,-8.233175277709961,193
349.91,39.412757873535156,-8.233142852783203,193
350.11,39.41277313232422,-8.233111381530762,193
350.31,39.41279220581055,-8.233078956604004,193
350.51,39.412811279296875,-8.233047485351562,193
350.91,39.41284942626953,-8.232986450195312,193
351.11,39.412864685058594,-8.232955932617188,193
351.31,39.41288375854492,-8.232925415039062,193
351.71,39.41291809082031,-8.232865333557129,193
351.91,39.41293716430664,-8.23283576965332,193
352.11,39.4129524230957,-8.232806205749512,193
352.31,39.41297149658203,-8.232776641845703,193
352.51,39.412986755371094,-8.232746124267578,193
352.91,39.41301727294922,-8.232686996459961,193
353.11,39.41303634643555,-8.232657432556152,193
353.31,39.41305160522461,-8.232627868652344,193
353.91,39.4130973815918,-8.232536315917969,193
354.11,39.41311264038086,-8.232505798339844,193
354.31,39.41313171386719,-8.232475280761719,193
354.51,39.41314697265625,-8.232444763183594,193
355.11,39.4131965637207,-8.232351303100586,193
355.31,39.413211822509766,-8.232320785522461,193
355.71,39.413246154785156,-8.232259750366211,193
355.91,39.413265228271484,-8.232229232788086,193
356.11,39.41328048706055,-8.232199668884277,193
356.31,39.413299560546875,-8.232171058654785,193
356.51,39.4133186340332,-8.232142448425293,193
356.91,39.41335678100586,-8.232086181640625,193
357.11,39.41337585449219,-8.232059478759766,193
357.31,39.413394927978516,-8.232034683227539,193
357.71,39.41343688964844,-8.231986999511719,193
357.91,39.41345977783203,-8.231965065002441,193
358.11,39.413482666015625,-8.23194408416748,193
358.31,39.41350173950195,-8.231924057006836,193
358.51,39.41352462768555,-8.231905937194824,193
358.91,39.413570404052734,-8.231870651245117,193
359.11,39.41358947753906,-8.231855392456055,193
359.31,39.413612365722656,-8.231839179992676,193
359.71,39.41365432739258,-8.231810569763184,193
359.91,39.41367721557617,-8.231796264648438,193
360.11,39.4136962890625,-8.231783866882324,193
360.31,39.413719177246094,-8.231770515441895,193
360.51,39.41373825073242,-8.231759071350098,193
360.91,39.41377258300781,-8.23173713684082,193
361.11,39.41379165649414,-8.23172664642334,193
361.31,39.4138069152832,-8.231717109680176,193
