#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5115, 1,VA3NPN,    18.95, 5,   coast,  -11.13,  56107.00, 4715.30, 3395.45,  104.06, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    18.96, 5,   coast,  -10.60,  56090.00, 4717.59, 3397.73,  103.95, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    18.97, 5,   coast,  -11.13,  56100.00, 4716.24, 3396.39,  103.84, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    18.98, 5,   coast,  -10.60,  56090.00, 4717.59, 3397.73,  103.73, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    18.99, 5,   coast,  -11.13,  56098.00, 4716.51, 3396.65,  103.62, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.00, 5,   coast,  -11.13,  56036.00, 4724.84, 3404.99,  103.51, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.01, 5,   coast,  -10.60,  56078.00, 4719.20, 3399.34,  103.41, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.02, 5,   coast,  -11.13,  56075.00, 4719.60, 3399.75,  103.30, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.03, 5,   coast,  -10.60,  56068.00, 4720.54, 3400.69,  103.19, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.04, 5,   coast,  -10.60,  56050.00, 4722.96, 3403.11,  103.08, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.05, 5,   coast,  -11.13,  56052.00, 4722.69, 3402.84,  102.97, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.06, 5,   coast,  -10.60,  56030.00, 4725.65, 3405.80,  102.87, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.07, 5,   coast,  -10.60,  56030.00, 4725.65, 3405.80,  102.76, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.08, 5,   coast,  -10.60,  56034.00, 4725.11, 3405.26,  102.65, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.09, 5,   coast,  -11.13,  56011.00, 4728.21, 3408.35,  102.54, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.10, 5,   coast,  -11.13,  56014.00, 4727.80, 3407.95,  102.43, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.11, 5,   coast,  -11.13,  55991.00, 4730.90, 3411.04,  102.32, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.12, 5,   coast,  -11.13,  55985.00, 4731.71, 3411.85,  102.21, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.13, 5,   coast,  -10.60,  55991.00, 4730.90, 3411.04,  102.10, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.14, 5,   coast,  -11.13,  55987.00, 4731.44, 3411.58,  101.99, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.15, 5,   coast,  -10.60,  55980.00, 4732.38, 3412.52,  101.88, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.16, 5,   coast,  -11.13,  55952.00, 4736.15, 3416.29,  101.77, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.17, 5,   coast,  -10.60,  55953.00, 4736.01, 3416.16,  101.67, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.18, 5,   coast,  -11.13,  55943.00, 4737.36, 3417.50,  101.56, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.19, 5,   coast,  -10.60,  55947.00, 4736.82, 3416.96,  101.45, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.20, 5,   coast,  -10.60,  55919.00, 4740.59, 3420.74,  101.34, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.21, 5,   coast,  -10.60,  55933.00, 4738.71, 3418.85,  101.24, 34.1, 0.00, 0.00, 3.87, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.22, 5,   coast,  -10.60,  55912.00, 4741.53, 3421.68,  101.13, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.22, 5,   coast,  -10.60,  55912.00, 4741.53, 3421.68,  101.13, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.23, 5,   coast,  -11.13,  55930.00, 4739.11, 3419.25,  101.02, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.24, 5,   coast,  -10.60,  55912.00, 4741.53, 3421.68,  100.91, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.25, 5,   coast,  -11.13,  55874.00, 4746.66, 3426.80,  100.81, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.26, 5,   coast,  -10.60,  55886.00, 4745.04, 3425.18,  100.70, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.27, 5,   coast,  -10.60,  55863.00, 4748.14, 3428.28,  100.59, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.28, 5,   coast,  -10.60,  55882.00, 4745.58, 3425.72,  100.48, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.29, 5,   coast,  -11.13,  55866.00, 4747.73, 3427.88,  100.38, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.30, 5,   coast,  -10.60,  55840.00, 4751.24, 3431.38,  100.27, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.31, 5,   coast,  -10.60,  55852.00, 4749.62, 3429.77,  100.16, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.32, 5,   coast,  -10.60,  55877.00, 4746.25, 3426.39,  100.05, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.33, 5,   coast,  -11.13,  55848.00, 4750.16, 3430.30,   99.95, 34.0, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.34, 5,   coast,  -10.60,  55833.00, 4752.18, 3432.33,   99.84, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.35, 5,   coast,  -10.60,  55815.00, 4754.61, 3434.76,   99.73, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.36, 5,   coast,  -10.60,  55810.00, 4755.29, 3435.43,   99.63, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.37, 5,   coast,  -10.60,  55808.00, 4755.56, 3435.70,   99.52, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.38, 5,   coast,  -10.60,  55812.00, 4755.02, 3435.16,   99.41, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.39, 5,   coast,  -10.60,  55792.00, 4757.71, 3437.86,   99.31, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.40, 5,   coast,  -10.60,  55794.00, 4757.44, 3437.59,   99.20, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.41, 5,   coast,  -10.60,  55778.00, 4759.60, 3439.75,   99.09, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.42, 5,   coast,  -10.60,  55766.00, 4761.22, 3441.37,   98.99, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.43, 5,   coast,  -10.60,  55758.00, 4762.30, 3442.45,   98.88, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.44, 5,   coast,  -10.60,  55775.00, 4760.01, 3440.15,   98.78, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9412057,-106.9146607,  4899.0, 2022,  6, 24, 15, 17, 35,      354,     3527, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 31, 29,  0,  0, 28,  0,  0,  0,  0, 30, 31, 29, 24,  0,  0, 32,  0, 29, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 28,  0,  0
6, 5115, 1,VA3NPN,    19.45, 5,   coast,  -10.60,  55737.00, 4765.14, 3445.28,   98.67, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9413034,-106.9148371,  5009.0, 2022,  6, 24, 15, 17, 36,      374,     3638, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 27, 29,  0,  0, 29,  0,  0,  0,  0, 30, 29, 29, 31,  0,  0, 31,  0, 28, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 29,  0,  0
6, 5115, 1,VA3NPN,    19.45, 5,   coast,  -10.60,  55737.00, 4765.14, 3445.28,   98.67, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9413034,-106.9148371,  5009.0, 2022,  6, 24, 15, 17, 36,      374,     3638, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 27, 29,  0,  0, 29,  0,  0,  0,  0, 30, 29, 29, 31,  0,  0, 31,  0, 28, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 29,  0,  0
6, 5115, 1,VA3NPN,    19.45, 5,   coast,  -10.60,  55737.00, 4765.14, 3445.28,   98.67, 34.1, 0.00, 0.00, 3.86, 1, 1, 10,  32.9413034,-106.9148371,  5009.0, 2022,  6, 24, 15, 17, 36,      374,     3638, 302,  84,   1.4,2147483647.0,2147483647.0,  0, 27, 29,  0,  0, 29,  0,  0,  0,  0, 30, 29, 29, 31,  0,  0, 31,  0, 28, 28,  0,  0,  0, 28,  0,  0,  0,  0,  0, 29,  0,  0
