#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6583, 3,VE3LIC,    18.16, 5,   coast,   -8.83,  56605.00, 4648.64, 3318.84,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.17, 5,   coast,  -12.26,  56590.00, 4650.64, 3320.84,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.18, 5,   coast,  -13.73,  56582.00, 4651.71, 3321.91,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.19, 5,   coast,  -13.73,  56583.00, 4651.57, 3321.77,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.20, 5,   coast,  -11.77,  56572.00, 4653.04, 3323.24,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.21, 5,   coast,  -10.79,  56559.00, 4654.78, 3324.98,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.22, 5,   coast,  -13.73,  56551.00, 4655.84, 3326.04,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.23, 5,   coast,  -12.75,  56542.00, 4657.05, 3327.25,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.24, 5,   coast,  -13.73,  56538.00, 4657.58, 3327.78,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.25, 5,   coast,  -10.79,  56528.00, 4658.92, 3329.11,     NaN, 33.9, 3.98, 3.97, 3.97,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.26, 5,   coast,   -9.81,  56523.00, 4659.58, 3329.78,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.26, 5,   coast,   -9.81,  56523.00, 4659.58, 3329.78,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  63.97,  64.15,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.27, 5,   coast,   -9.81,  56515.00, 4660.65, 3330.85,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.28, 5,   coast,  -11.77,  56507.00, 4661.72, 3331.92,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.29, 5,   coast,  -11.28,  56508.00, 4661.59, 3331.79,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.30, 5,   coast,   -9.81,  56492.00, 4663.72, 3333.92,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9410871,-106.9144475,  4785.0, 2022,  6, 24, 15, 17, 34,      332,     3407, 302,  84,   1.4,   0.8,   1.1,  0, 37, 32,  0,  0, 31,  0,  0,  0,  0, 31, 29, 33, 33,  0,  0, 31,  0, 34, 32,  0,  0,  0, 27,  0,  0,  0,  0,  0, 18,  0,  0
6, 6583, 3,VE3LIC,    18.31, 5,   coast,  -12.75,  56488.00, 4664.26, 3334.46,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.31, 5,   coast,  -12.75,  56488.00, 4664.26, 3334.46,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.31, 5,   coast,  -12.75,  56488.00, 4664.26, 3334.46,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.32, 5,   coast,   -9.81,  56461.00, 4667.87, 3338.07,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.33, 5,   coast,  -13.73,  56463.00, 4667.60, 3337.80,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.34, 5,   coast,  -14.22,  56460.00, 4668.00, 3338.20,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.35, 5,   coast,   -9.32,  56443.00, 4670.27, 3340.47,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.36, 5,   coast,  -12.26,  56441.00, 4670.54, 3340.74,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.37, 5,   coast,  -12.75,  56416.00, 4673.88, 3344.08,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.38, 5,   coast,  -14.71,  56415.00, 4674.02, 3344.22,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.39, 5,   coast,  -10.30,  56404.00, 4675.49, 3345.69,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.40, 5,   coast,   -9.32,  56398.00, 4676.29, 3346.49,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.41, 5,   coast,  -11.28,  56390.00, 4677.36, 3347.56,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.42, 5,   coast,   -7.35,  56378.00, 4678.97, 3349.17,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.43, 5,   coast,  -10.30,  56372.00, 4679.77, 3349.97,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.44, 5,   coast,  -12.75,  56370.00, 4680.04, 3350.24,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.45, 5,   coast,  -13.73,  56366.00, 4680.57, 3350.77,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.46, 5,   coast,  -10.79,  56347.00, 4683.12, 3353.31,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.47, 5,   coast,  -11.77,  56360.00, 4681.38, 3351.57,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.48, 5,   coast,  -12.26,  56337.00, 4684.45, 3354.65,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.49, 5,   coast,  -10.30,  56336.00, 4684.59, 3354.79,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.50, 5,   coast,  -10.30,  56319.00, 4686.86, 3357.06,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.51, 5,   coast,   -9.32,  56316.00, 4687.27, 3357.47,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.52, 5,   coast,  -14.71,  56305.00, 4688.74, 3358.94,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.53, 5,   coast,  -13.24,  56307.00, 4688.47, 3358.67,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
6, 6583, 3,VE3LIC,    18.54, 5,   coast,  -11.77,  56297.00, 4689.81, 3360.01,     NaN, 33.9, 3.99, 3.98, 3.98,   0.00,   0.00,   0.00,  64.09,  64.27,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9411842,-106.9146261,  4907.0, 2022,  6, 24, 15, 17, 35,      351,     3531, 302,  84,   1.4,   0.8,   1.1,  0, 21, 30,  0,  0, 37,  0,  0,  0,  0, 26, 30, 34, 25,  0,  0, 32,  0, 30, 30,  0,  0,  0, 28,  0,  0,  0,  0,  0, 19,  0,  0
